Time	Lat_GPS	Lon_GPS	Lat_0	Lon_0	Target_Lat	Target_Lon	X_GPS	Y_GPS	X_EKF	Y_EKF	X_Pred	Y_Pred	X_ODO	Y_ODO	Theta	Theta_Target	Theta_Err	VL	VR	DWA_V	DWA_Omega	V_Aktual	Omega_Aktual	PWM_L	PWM_R	Dist_GPS	Dist_EKF	Dist_Travelled	WP	ETA_GPS	ETA_EKF	X_obs	Y_obs	Bump_Sta	Haz_Sta	Pothole_Sta	Frame	FPS	Latency	Arbiter
16.25099993	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-5.764	4.242			-5.764	4.242	142.1	132.2	-9.92	0.683	0.699	0	0	0.691	-0.1702	146	157	43.57385	43.5237	3.37	0	210.1	209.9				0		2344	8.34	2.51	CRUISE
16.44099998	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-5.795	4.266			-5.84774	4.30632	141.84144	132.6	-9.92	0.68	0.698	0	0	0.689	-0.1374	135	165	43.57385	43.48449	3.404	0	210.5	210				0		2345	8.3	4	CRUISE
16.62899995	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-5.883	4.333			-5.93611	4.37288	143.06399	130.9	-12.24	0.682	0.693	0	0	0.687	-0.0065	135	165	43.57385	43.37389	3.514	0	206.2	205.3				0		2347	8.22	7.3	CRUISE
16.81900001	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-5.883	4.333			-6.04047	4.45138	142.9932	130.9	-12.24	0.682	0.693	0	0	0.687	-0.0065	131	167	43.57385	43.37389	3.51	0	208.8	207.8				0		2348	8.15	4.15	CRUISE
17.00699997	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.076	4.476			-6.076	4.476	143	130	-13.04	0.692	0.659	0	0	0.675	0.1833	130	167	43.57385	43.1337	3.875	0	191.2	189.3				0		2350	8.14	3.53	CRUISE
17.19900012	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.189	4.564			-6.189	4.564	140	126.2	-13.77	0.721	0.602	0	0	0.662	0.2945	129	168	43.57385	42.99049	4.016	0	186.6	184.1				0		2351	8.12	3.05	CRUISE
17.38700008	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.276	4.638			-6.276	4.638	137.3	124.9	-12.41	0.741	0.602	0	0	0.671	0.2978	130	167	43.57385	42.87646	4.132	0	183.4	180.4				0		2353	8.2	4.02	CRUISE
17.57400012	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.344	4.698			-6.344	4.698	136.8	127.9	-8.87	0.742	0.606	0	0	0.674	0.3109	131	167	43.57385	42.78603	4.224	0	181.3	178				0		2354	8.18	2.53	CRUISE
17.76100016	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.344	4.698			-6.43729	4.78309	140.13757	127.9	-8.87	0.742	0.606	0	0	0.674	0.3109	131	167	43.57385	42.78603	4.224	0	183.2	179.9				0		2356	8.15	3.51	CRUISE
17.9460001	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.442	4.791			-6.442	4.791	135.6	125.9	-9.73	0.747	0.604	0	0	0.675	0.1298	137	165	43.57385	42.65176	4.467	0	175.1	171.4				0		2357	8.16	4.51	CRUISE
18.13000011	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-5.9	3.981	-6.538	4.889			-6.538	4.889	130.8	142.9	12.14	0.742	0.617	0	0	0.679	0.12	156	146	43.57385	42.51608	4.607	0	171.5	167.3				0		2359	8.2	2.01	CRUISE
18.31299996	-7.0511	110.39925	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.677	5.009			-6.677	5.009	127.4	142.9	15.52	0.658	0.637	0	0	0.647	-0.0687	169	127	41.62273	42.33284	4.757	0	160.2	163				0		2361	8.24	3	CRUISE
18.51200008	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.7	5.039			-6.74081	5.09218	126.76131	143	15.48	0.653	0.651	0	0	0.652	-0.1254	170	126	41.62273	42.2964	4.795	0	160.7	163.3				0		2362	8.32	5.07	CRUISE
18.69799995	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.764	5.124			-6.80162	5.17216	126.87056	143	15.02	0.642	0.671	0	0	0.656	-0.2116	170	126	41.62273	42.19412	4.903	0	158.7	160.9				0		2364	8.31	3.51	CRUISE
18.88700008	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.764	5.124			-6.87519	5.27232	124.57364	143	15.02	0.642	0.671	0	0	0.656	-0.2116	169	127	41.62273	42.19412	4.9	0	160.4	162.6				0		2365	8.37	3.53	CRUISE
19.07400012	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.91	5.309	-8.13186	6.46103	-6.91	5.309	129.9	143.1	13.17	0.63	0.693	0.561	0.0764	0.661	-0.1854	145	135	41.62273	41.96622	5.258	0	151	152.2	-8.33331	4.58691		0		2367	8.36	13.07	AVOID
19.2650001	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-6.976	5.38	-8.24354	6.50026	-6.976	5.38	136.4	143.1	6.68	0.636	0.692	0.564	0.02398	0.664	-0.1331	140	134	41.62273	41.87081	5.355	0	149.7	150.6	-8.24071	4.41306		8		2369	8.35	10.57	AVOID
19.45099998	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-7.586	4.99	-7.077	5.474	-8.34465	6.54379	-7.077	5.474	138	143.1	5.16	0.638	0.667	0.553	0.0207	0.653	0.0207	138	137	41.62273	41.7336	5.491	0	147.4	147.8				0		2370	8.31	4.53	AVOID
19.63700008	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.208	5.544	-8.54736	6.70559	-7.208	5.544	138	135.4	-2.55	0.632	0.65	0.591	0.012	0.641	0.012	137	136	40.59876	41.58681	5.59	0	142.6	146.1	-8.31945	4.39306		0		2372	8.34	25.66	AVOID
19.8210001	-7.05109	110.39923	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.208	5.544	-8.63785	6.7817	-7.29592	5.62307	138.12683	135.4	-2.55	0.632	0.65	0.591	0.012	0.641	0.012	137	136	40.59876	41.58681	5.59	0	144	147.5	-8.35668	4.39734		0		2373	8.19	18.59	AVOID
20.00500011	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.302	5.629	-8.66926	6.71315	-7.302	5.629	138	134.9	-3.12	0.626	0.638	0.582	0.0404	0.632	0.0404	137	135	40.59876	41.46061	5.813	0	139.7	142.7				0		2374	8.19	6.03	AVOID
20.1960001	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.395	5.713	-8.6533	6.83063	-7.395	5.713	137.9	132.1	-5.86	0.613	0.608	0.561	0.0055	0.611	0.0055	139	138	40.59876	41.3358	5.933	0	138.2	140.7				0		2376	8.07	6.59	AVOID
20.38600016	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.491	5.799	-8.75288	6.91252	-7.491	5.799	137.7	131.4	-6.33	0.611	0.61	0.561	0.00984	0.611	0.0622	138	137	40.59876	41.2074	6.061	0	136.6	138.6				0		2377	8.07	6.54	AVOID
20.57500005	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.515	5.821	-8.85725	6.91837	-7.55731	5.85977	138.22449	131.2	-6.33	0.616	0.602	0.559	0.02948	0.609	0.1342	138	137	40.59876	41.175	6.093	0	137.1	139				0		2379	8.02	8.5	AVOID
20.76200008	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.597	5.896	-8.87586	7.03703	-7.63732	5.93334	137.51902	131.7	-5.46	0.617	0.589	0.553	0.00874	0.603	0.0611	138	137	40.59876	41.0644	6.204	0	135.9	137.4				0		2380	8.08	8.05	AVOID
20.94700003	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.597	5.896	-8.97074	7.09806	-7.7198	6.00844	138.16666	131.7	-5.46	0.617	0.589	0.553	0.00874	0.603	0.0611	138	137	40.59876	41.0644	6.2	0	137.2	138.7				0		2382	8.03	7.62	AVOID
21.13199997	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.686	5.978	-8.99296	7.09871	-7.72776	6.01707	137.04785	132.7	-4.23	0.619	0.592	0.555	0.0273	0.605	0.0273	137	136	40.59876	40.94401	6.436	0	133.3	134.4				1		2383	8.07	8.28	AVOID
21.32500005	-7.05108	110.39922	-7.05114	110.3993	-7.05086	110.39893	-8.429	5.574	-7.818	6.104	-9.0691	7.19627	-7.818	6.104	135	143.2	8.22	0.616	0.593	0.554	0.04366	0.604	-0.0087	138	135	40.59876	40.76283	6.617	0	130.8	131.4				0		2385	8.04	6.52	AVOID
21.50999999	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-7.982	6.19	-9.22701	7.36176	-7.982	6.19	134.8	132.2	-2.68	0.618	0.621	0.57	0.0218	0.62	0.0218	138	134	38.64998	40.58	6.72	0	123.7	129.9				0		2386	8.01	6.86	AVOID
21.69700003	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.069	6.278			-8.069	6.278	134.8	143.2	8.38	0.612	0.611	0	0	0.612	-0.0076	140	135	38.64998	40.45762	6.84	0	122.6	128.3				0		2388	7.98	25.74	CRUISE
21.88499999	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.069	6.278			-8.14986	6.35948	134.71832	143.2	8.38	0.612	0.611	0	0	0.612	-0.0076	140	135	38.64998	40.45762	6.84	0	123.7	129.4				0		2389	7.97	3.57	CRUISE
22.07200003	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.156	6.365			-8.156	6.365	134.9	143.2	8.35	0.611	0.612	0	0	0.612	-0.0098	141	135	38.64998	40.33584	7.067	0	120.7	126				0		2391	8.12	10.45	CRUISE
22.25999999	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.243	6.452			-8.243	6.452	135.3	143.2	7.93	0.613	0.623	0	0	0.618	-0.1145	164	138	38.64998	40.21407	7.191	0	119.6	124.5				0		2392	8.18	4.6	CRUISE
22.44700003	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.318	6.526			-8.318	6.526	136.8	143.3	6.41	0.616	0.673	0	0	0.645	-0.18	164	140	38.64998	40.10969	7.3	0	118.8	123.3				0		2394	8.21	4.61	CRUISE
22.63499999	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.403	6.605			-8.403	6.605	138.3	143.3	5.02	0.621	0.676	0	0	0.648	-0.1429	163	141	38.64998	39.99432	7.417	0	118	122.1				0		2396	8.28	3.53	CRUISE
22.81999993	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.467	6.664			-8.51236	6.70413	137.77301	133.3	-5.15	0.626	0.676	0	0	0.651	-0.1364	162	143	38.64998	39.90775	7.505	0	117.5	121.3				0		2397	8.26	3.56	CRUISE
23.00300002	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.467	6.664			-8.60023	6.78489	136.34024	133.3	-5.15	0.626	0.676	0	0	0.651	-0.1364	162	143	38.64998	39.90775	7.505	0	118.5	122.3				1		2399	8.25	3.05	CRUISE
23.19000006	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.566	6.751			-8.61374	6.79279	138.64333	134.7	-4.16	0.638	0.68	0	0	0.659	-0.0284	145	160	38.64998	39.77638	7.745	0	115.7	119.1				1		2400	8.18	3.04	CRUISE
23.37800002	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.696	6.862			-8.696	6.862	141	143.3	2.31	0.664	0.675	0	0	0.67	0.0055	153	154	38.64998	39.60581	7.918	0	114.1	116.9				0		2402	8.29	3.01	CRUISE
23.56900001	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.802	6.946			-8.802	6.946	142.6	135.1	-7.54	0.675	0.67	0	0	0.672	0.0196	154	154	38.64998	39.47062	8.054	0	113.1	115.5				0		2403	8.41	3.01	CRUISE
23.75500011	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.91	7.028			-8.91	7.028	143	135.8	-7.2	0.688	0.668	0	0	0.678	0.0196	138	164	38.64998	39.33503	8.19	0	112.1	114.1				0		2405	8.35	2.51	CRUISE
23.94799995	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-8.91	7.028			-9.01452	7.10661	143.21661	135.8	-7.2	0.688	0.668	0	0	0.678	0.0196	138	164	38.64998	39.33503	8.19	0	113	115				1		2407	8.58	3.51	CRUISE
24.13899994	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.019	7.109			-9.019	7.109	143	137.5	-5.5	0.697	0.662	0	0	0.679	0.1287	140	164	38.64998	39.19923	8.448	0	110.4	112				0		2408	8.52	3.52	CRUISE
24.32500005	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.102	7.17			-9.102	7.17	142.9	142.9	0	0.7	0.658	0	0	0.679	0.1789	150	158	38.64998	39.09622	8.551	0	109.9	111.2				0		2410	8.4	3	CRUISE
24.51200008	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.218	7.26			-9.218	7.26	141.2	143.3	2.15	0.712	0.644	0	0	0.678	0.1974	143	162	38.64998	38.94943	8.697	0	108.9	109.8				1		2411	8.32	4.76	CRUISE
24.69900012	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.288	7.316			-9.288	7.316	140.3	134.9	-5.34	0.72	0.638	0	0	0.679	0.1953	153	154	38.64998	38.85984	8.788	0	108.6	109.2				1		2413	8.29	4.03	CRUISE
24.88499999	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.369	7.384			-9.41614	7.42398	140.34217	133.9	-5.82	0.724	0.647	0	0	0.686	0.1244	143	162	38.64998	38.75426	8.896	0	108.1	108.4				1		2414	8.29	2.17	CRUISE
25.07299995	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.369	7.384			-9.5159	7.5057	141.68209	133.9	-5.82	0.724	0.647	0	0	0.686	0.1244	143	162	38.64998	38.75426	8.896	0	108.9	109.2				0		2416	8.22	2	CRUISE
25.26100016	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.476	7.474			-9.476	7.474	139.1	132	-7.06	0.737	0.658	0	0	0.698	0.1353	141	162	38.64998	38.61469	9.173	0	106.4	106.3				0		2417	8.22	2.65	CRUISE
25.45000005	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.612	7.597			-9.612	7.597	132.3	143.4	11.06	0.758	0.691	0	0	0.724	0.2749	159	143	38.64998	38.43217	9.362	0	105.1	104.5				0		2419	8.18	3.53	CRUISE
25.64199996	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.701	7.699			-9.701	7.699	128.9	143.4	14.49	0.768	0.731	0	0	0.749	0.2083	167	130	38.64998	38.2999	9.5	0	104.3	103.4				0		2420	8.16	3	CRUISE
25.83200002	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.727	7.731			-9.77152	7.78778	128.52815	143.4	15.35	0.768	0.749	0	0	0.758	0.0785	169	127	38.64998	38.25995	9.543	0	104.6	103.6				0		2422	8.28	3.01	CRUISE
26.01999998	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.804	7.832			-9.84595	7.88787	127.07223	143.5	16.55	0.766	0.754	0	0	0.76	0.0327	169	127	38.64998	38.13796	9.67	0	104	102.6				0		2424	8.36	3.01	CRUISE
26.20799994	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-10.115	6.582	-9.804	7.832			-9.93263	8.00223	127.42598	143.5	16.55	0.766	0.754	0	0	0.76	0.0327	170	125	38.64998	38.13796	9.67	0	104.8	103.4				0		2425	8.39	3.01	CRUISE
26.398	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.493	-10.048	8.072			-10.048	8.072	126.8	143.6	16.8	0.737	0.781	0	0	0.759	-0.1887	170	124	36.14634	37.79908	10.073	0	94.7	99.1				0		2427	8.34	9.66	CRUISE
26.58500004	-7.05107	110.39921	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.493	-10.144	8.198			-10.144	8.198	128.5	143.6	15.14	0.724	0.824	0	0	0.774	-0.2618	169	127	36.14634	37.64704	10.233	0	93.9	97.8				0		2428	8.41	3.03	CRUISE
26.77600002	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.289	8.308			-10.289	8.308	129.6	143.6	14.09	0.735	0.818	0	0	0.776	-0.252	169	127	36.08184	37.46506	10.355	0	93.3	96.9				0		2430	8.36	3.51	CRUISE
26.96500015	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.368	8.406			-10.368	8.406	129.8	143.7	13.85	0.734	0.823	0	0	0.779	-0.2182	169	128	36.08184	37.34335	10.482	0	92.8	96.1				1		2432	8.44	2.54	CRUISE
27.15199995	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.368	8.406			-10.4601	8.51886	127.46202	143.7	13.85	0.734	0.823	0	0	0.779	-0.2182	169	128	36.08184	37.34335	10.482	0	93.5	96.7				1		2433	8.42	2.77	CRUISE
27.33800006	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.467	8.527			-10.467	8.527	130.6	143.7	13.11	0.733	0.827	0	0	0.78	-0.2563	168	129	36.08184	37.19194	10.761	0	91.7	94.5				2		2435	8.44	3	CRUISE
27.51999998	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.574	8.649			-10.574	8.649	134.3	143.8	9.49	0.741	0.829	0	0	0.785	-0.1713	165	135	36.08184	37.03352	10.925	0	90.9	93.3				0		2436	8.48	4.15	CRUISE
27.70600009	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.695	8.764			-10.695	8.764	139	143.8	4.83	0.763	0.843	0	0	0.803	-0.1429	161	144	36.08184	36.86796	11.094	0	90.1	92.1				0		2438	8.4	2.52	CRUISE
27.89400005	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-11.8	8.599	-10.728	8.793			-10.78669	8.84313	139.0844	143.8	4.32	0.778	0.848	0	0	0.813	-0.0764	161	144	36.08184	36.82421	11.139	0	90.4	92.2				0		2440	8.48	5.03	CRUISE
28.07800007	-7.05106	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.342	-10.921	8.913			-10.9796	8.96218	139.2655	143.8	3.81	0.787	0.84	0	0	0.814	-0.1364	161	144	34.96093	36.59759	11.29	0	86.9	91				0		2441	8.49	3.03	CRUISE
28.26600003	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.342	-10.921	8.913			-11.09481	9.06268	137.7977	143.8	3.81	0.787	0.84	0	0	0.814	-0.1364	160	144	34.96093	36.59759	11.29	0	87.5	91.6				0		2443	8.39	4.01	CRUISE
28.45499992	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.342	-11.146	9.1			-11.146	9.1	140.7	143.8	3.11	0.801	0.842	0	0	0.822	-0.0076	161	145	34.96093	36.30558	11.731	0	84.8	88.1				0		2444	8.34	3.53	CRUISE
28.63700008	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.305	9.205			-11.305	9.205	142.7	143.8	1.12	0.806	0.82	0	0	0.813	-0.0305	160	148	34.67343	36.11526	11.86	0	83.7	87.2				2		2446	8.33	2.66	CRUISE
28.82400012	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.408	9.284			-11.408	9.284	143.1	143.8	0.72	0.821	0.847	0	0	0.834	-0.0404	157	151	34.67343	35.98549	11.992	0	83.3	86.5				1		2447	8.36	2.52	CRUISE
29.01399994	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.529	9.374			-11.529	9.374	143.2	143.8	0.65	0.827	0.834	0	0	0.83	0.0175	157	151	34.67343	35.83469	12.143	0	82.8	85.6				0		2449	8.48	2.61	CRUISE
29.20200014	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.529	9.374			-11.65386	9.46725	143.38826	143.8	0.65	0.827	0.834	0	0	0.83	0.0175	157	151	34.67343	35.83469	12.143	0	83.4	86.2				0		2451	8.57	3.54	CRUISE
29.39300013	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.662	9.474			-11.662	9.474	143.1	139	-4.03	0.833	0.83	0	0	0.832	0.0611	157	151	34.67343	35.6683	12.461	0	81.8	84.1				0		2452	8.53	4.01	CRUISE
29.579	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.8	9.578			-11.8	9.578	142.2	138	-4.13	0.847	0.806	0	0	0.826	0.1113	149	156	34.67343	35.49552	12.633	0	81.2	83.1				0		2454	8.49	3.07	CRUISE
29.76300001	-7.05105	110.39919	-7.05114	110.3993	-7.05086	110.39893	-12.643	9.82	-11.901	9.656			-11.901	9.656	140.8	135.3	-5.48	0.864	0.806	0	0	0.835	0.132	146	159	34.67343	35.36795	12.762	0	80.9	82.5				0		2455	8.5	3.66	CRUISE
29.95099998	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.161	9.765			-12.22209	9.81608	140.52792	135.9	-4.24	0.871	0.803	0	0	0.837	0.0785	141	162	33.009	35.09378	12.857	0	76.9	81.8				2		2457	8.49	2.58	CRUISE
30.14199996	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.28	9.864			-12.34084	9.91577	140.21717	134	-5.62	0.871	0.811	0	0	0.841	0.1134	144	161	33.009	34.93927	13.012	0	76.5	80.9				1		2459	8.48	1.99	CRUISE
30.329	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.28	9.864			-12.46224	10.01578	141.43237	134	-5.62	0.871	0.811	0	0	0.841	0.1134	144	161	33.009	34.93927	13.012	0	76.9	81.4				0		2460	8.47	3	CRUISE
30.51600003	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.408	9.973			-12.46966	10.0266	139.82962	131.3	-7.77	0.875	0.811	0	0	0.843	0.1494	138	164	33.009	34.7716	13.333	0	75.5	79.6				1		2462	8.51	2.53	CRUISE
30.70600009	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.606	10.155			-12.606	10.155	133.9	123.1	-10.89	0.879	0.812	0	0	0.845	0.1364	133	166	33.009	34.50433	13.602	0	74.5	77.9				0		2463	8.46	3.51	CRUISE
30.89199996	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.69	10.242			-12.69	10.242	132.4	123.1	-9.31	0.875	0.798	0	0	0.837	0.1451	136	164	33.009	34.38517	13.721	0	74.3	77.4				0		2465	8.39	3.09	CRUISE
31.07700014	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.798	10.361			-12.798	10.361	131.6	143.9	12.3	0.874	0.802	0	0	0.838	0.096	136	164	33.009	34.22779	13.882	0	73.9	76.6				0		2466	8.38	9.08	CRUISE
31.26699996	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.798	10.361			-12.90372	10.479	132.63993	143.9	12.3	0.874	0.802	0	0	0.838	0.096	136	164	33.009	34.22779	13.882	0	74.3	77.1				0		2468	8.37	2.01	CRUISE
31.45700002	-7.05104	110.39917	-7.05114	110.3993	-7.05086	110.39893	-14.329	10.351	-12.909	10.486			-12.909	10.486	131.3	144	12.63	0.863	0.808	0	0	0.835	-0.0971	167	131	33.009	34.06448	14.192	0	73.2	75.5				0		2470	8.46	2.55	CRUISE
